VBELN,POSNR,MATNR,KWMENG,NETWR,WAERK,MEINS,WERKS,LGORT
0000000496,000010,MAT00000032,764.051,1187977.06,EUR,M,0004,0007
0000000496,000020,MAT00000061,139.697,280817.51,EUR,UN,0002,0002
0000000496,000030,MAT00000037,929.591,1836862.52,EUR,ST,0004,0002
0000000496,000040,MAT00000242,697.152,3369091.61,EUR,M,0002,0007
0000000496,000050,MAT00000256,897.694,592415.2,EUR,UN,0001,0005
0000000497,000010,MAT00000198,467.035,660196.01,USD,L,0004,0006
0000000497,000020,MAT00000019,169.596,344992.18,USD,KG,0003,0009
0000000497,000030,MAT00000214,108.934,341593.06,USD,KG,0001,0004
0000000498,000010,MAT00000230,69.343,139694.25,COP,L,0001,0004
0000000498,000020,MAT00000232,902.333,2474278.3,COP,M,0004,0008
0000000498,000030,MAT00000151,886.567,4345782.99,COP,M,0003,0008
0000000499,000010,MAT00000227,556.214,1835333.77,USD,ST,0004,0006
0000000499,000020,MAT00000062,857.575,2056679.24,USD,UN,0004,0004
0000000500,000010,MAT00000043,69.965,209150.57,COP,M,0002,0009
0000000500,000020,MAT00000257,508.909,700945.81,COP,KG,0002,0006
0000000500,000030,MAT00000259,386.709,792873.33,COP,KG,0001,0009
0000000500,000040,MAT00000195,609.241,1393925.13,COP,KG,0002,0002
0000000500,000050,MAT00000008,677.591,1784435.9,COP,M,0002,0008
0000000501,000010,MAT00000153,173.877,558781.56,EUR,KG,0003,0004
0000000501,000020,MAT00000164,879.204,1877715.98,EUR,L,0003,0009
0000000501,000030,MAT00000002,482.088,1379591.23,EUR,KG,0001,0007
0000000501,000040,MAT00000068,438.369,483981.29,EUR,ST,0003,0008
0000000502,000010,MAT00000200,310.028,852753.72,USD,M,0004,0004
0000000502,000020,MAT00000107,285.555,537774.31,USD,UN,0002,0005
0000000502,000030,MAT00000206,280.051,178235.66,USD,M,0004,0003
0000000502,000040,MAT00000088,828.009,420752.77,USD,L,0002,0001
0000000502,000050,MAT00000142,909.113,17582.25,USD,KG,0003,0002
0000000503,000010,MAT00000133,958.031,1996335.42,EUR,ST,0002,0006
0000000503,000020,MAT00000011,298.395,537251.25,EUR,ST,0004,0005
0000000504,000010,MAT00000121,756.315,608954.59,EUR,L,0001,0004
0000000505,000010,MAT00000004,200.639,995024.98,COP,KG,0001,0004
0000000505,000020,MAT00000196,835.269,1673787.2,COP,ST,0002,0009
0000000506,000010,MAT00000096,295.258,124902.99,EUR,ST,0001,0001
0000000506,000020,MAT00000288,605.68,822192.43,EUR,L,0001,0004
0000000506,000030,MAT00000191,872.74,1808561.65,EUR,KG,0002,0009
0000000507,000010,MAT00000262,93.222,256001.6,COP,ST,0001,0001
0000000507,000020,MAT00000017,732.913,3579085.36,COP,KG,0001,0008
0000000507,000030,MAT00000201,336.195,1001723.26,COP,KG,0001,0001
0000000507,000040,MAT00000187,38.485,19798.22,COP,UN,0004,0002
0000000507,000050,MAT00000042,117.494,268674.7,COP,M,0001,0009
0000000508,000010,MAT00000288,747.285,578622.78,COP,L,0002,0009
0000000508,000020,MAT00000171,334.301,1397652.31,COP,M,0004,0007
0000000508,000030,MAT00000260,261.27,1278793.85,COP,M,0004,0006
0000000508,000040,MAT00000017,690.83,3027514.12,COP,KG,0002,0005
0000000509,000010,MAT00000240,9.103,12438.16,USD,UN,0003,0005
0000000509,000020,MAT00000092,495.1,133721.56,USD,UN,0004,0007
0000000509,000030,MAT00000144,298.376,177426.3,USD,KG,0004,0002
0000000510,000010,MAT00000086,47.274,121469.6,COP,M,0003,0002
0000000510,000020,MAT00000071,142.644,27330.59,COP,KG,0002,0009
0000000510,000030,MAT00000253,684.943,1485716.71,COP,ST,0002,0009
0000000510,000040,MAT00000155,138.075,504215.38,COP,M,0003,0007
0000000510,000050,MAT00000049,143.289,174924.35,COP,L,0001,0009
0000000511,000010,MAT00000154,742.56,2492105.62,USD,KG,0001,0005
0000000511,000020,MAT00000018,741.415,3339251.6,USD,KG,0003,0004
0000000512,000010,MAT00000022,166.333,707860.02,EUR,KG,0004,0007
0000000512,000020,MAT00000255,849.933,931781.55,EUR,L,0004,0008
0000000512,000030,MAT00000273,819.448,1425454.38,EUR,ST,0003,0004
0000000513,000010,MAT00000136,286.037,100782.28,EUR,ST,0004,0006
0000000513,000020,MAT00000133,136.609,397153.78,EUR,ST,0002,0009
0000000513,000030,MAT00000005,964.519,3452572.92,EUR,M,0004,0001
0000000513,000040,MAT00000174,736.178,1886411.95,EUR,KG,0003,0004
0000000514,000010,MAT00000060,357.058,946300.11,USD,ST,0001,0008
0000000515,000010,MAT00000041,662.735,2230070.14,USD,UN,0001,0004
0000000515,000020,MAT00000266,834.054,2425262.22,USD,L,0001,0001
0000000515,000030,MAT00000264,395.067,601663.34,USD,L,0001,0006
0000000515,000040,MAT00000115,998.131,1646407.1,USD,M,0001,0009
0000000515,000050,MAT00000035,281.228,532094.63,USD,L,0004,0005
0000000516,000010,MAT00000109,241.422,551202.64,COP,L,0003,0008
0000000516,000020,MAT00000135,795.68,920307.36,COP,M,0002,0005
0000000516,000030,MAT00000107,795.955,289608.23,COP,UN,0002,0006
0000000517,000010,MAT00000144,933.238,1869490.36,EUR,KG,0003,0001
0000000518,000010,MAT00000086,989.759,1304660.72,COP,M,0002,0001
0000000518,000020,MAT00000077,940.505,678508.52,COP,L,0003,0009
0000000519,000010,MAT00000087,526.673,815184.47,EUR,ST,0002,0005
0000000519,000020,MAT00000098,690.134,1927951.44,EUR,L,0004,0003
0000000519,000030,MAT00000061,239.401,147406.38,EUR,UN,0003,0002
0000000519,000040,MAT00000287,855.266,3102408.99,EUR,ST,0001,0008
0000000520,000010,MAT00000026,564.437,1512408.94,COP,L,0003,0009
0000000520,000020,MAT00000181,947.549,342112.57,COP,UN,0004,0004
0000000520,000030,MAT00000092,975.593,1445858.09,COP,UN,0002,0006
0000000520,000040,MAT00000064,893.891,890226.05,COP,KG,0004,0002
0000000520,000050,MAT00000225,319.873,509170.64,COP,UN,0003,0002
0000000521,000010,MAT00000105,646.452,2196734.4,USD,KG,0003,0003
0000000521,000020,MAT00000206,152.475,25786.57,USD,M,0004,0002
0000000521,000030,MAT00000293,893.93,1317697.52,USD,M,0002,0005
0000000521,000040,MAT00000266,988.443,820476.88,USD,L,0003,0009
0000000522,000010,MAT00000234,729.704,2333060.71,USD,KG,0001,0009
0000000522,000020,MAT00000176,287.902,1074173.88,USD,KG,0002,0005
0000000522,000030,MAT00000140,488.429,1358438.27,USD,L,0003,0004
0000000523,000010,MAT00000010,998.988,3967420.9,USD,UN,0003,0001
0000000524,000010,MAT00000099,326.578,537691.08,EUR,KG,0002,0005
0000000524,000020,MAT00000159,967.988,2964598.77,EUR,UN,0003,0008
0000000524,000030,MAT00000236,548.111,1748041.08,EUR,ST,0001,0003
0000000524,000040,MAT00000287,760.355,37112.93,EUR,ST,0002,0005
0000000525,000010,MAT00000086,860.359,724895.48,COP,M,0004,0003
0000000525,000020,MAT00000141,928.814,1872711.94,COP,M,0004,0008
0000000526,000010,MAT00000040,396.304,1423183.15,EUR,KG,0004,0004
0000000526,000020,MAT00000001,243.889,95248.41,EUR,ST,0002,0002
0000000526,000030,MAT00000052,425.989,1465896.31,EUR,L,0003,0003
0000000527,000010,MAT00000213,735.771,2109072.86,COP,ST,0001,0008
0000000528,000010,MAT00000021,3.541,16152.8,USD,UN,0003,0001
0000000528,000020,MAT00000274,724.598,686056.63,USD,L,0002,0007
0000000528,000030,MAT00000203,679.786,1314447.81,USD,KG,0002,0007
0000000528,000040,MAT00000017,508.112,1562398.67,USD,KG,0003,0006
0000000529,000010,MAT00000259,845.417,848105.43,COP,KG,0004,0002
0000000529,000020,MAT00000024,208.017,654893.68,COP,ST,0003,0006
0000000529,000030,MAT00000107,952.294,2367783.8,COP,UN,0004,0004
0000000529,000040,MAT00000147,119.553,185891.76,COP,UN,0003,0008
0000000529,000050,MAT00000043,928.276,4460106.26,COP,M,0002,0002
0000000530,000010,MAT00000062,248.303,1014044.62,COP,UN,0003,0009
0000000530,000020,MAT00000274,989.884,4799818.83,COP,L,0001,0005
0000000531,000010,MAT00000073,835.941,159062.85,COP,ST,0001,0005
0000000531,000020,MAT00000216,517.967,1873750.8,COP,L,0001,0001
0000000532,000010,MAT00000257,880.327,4192900.67,COP,KG,0004,0006
0000000532,000020,MAT00000221,479.496,1910460.71,COP,L,0002,0005
0000000532,000030,MAT00000190,586.925,1999219.15,COP,L,0001,0008
0000000532,000040,MAT00000056,775.449,1798305.0,COP,L,0002,0005
0000000532,000050,MAT00000229,720.973,1541800.76,COP,L,0002,0009
0000000533,000010,MAT00000169,17.258,794.21,EUR,KG,0003,0003
0000000533,000020,MAT00000175,398.64,1903402.35,EUR,ST,0002,0007
0000000533,000030,MAT00000083,296.105,998617.07,EUR,L,0004,0002
0000000533,000040,MAT00000097,279.47,533572.51,EUR,M,0003,0005
0000000533,000050,MAT00000004,2.162,10721.51,EUR,KG,0001,0002
0000000534,000010,MAT00000123,304.393,814927.03,USD,L,0002,0005
0000000534,000020,MAT00000184,188.586,522075.82,USD,ST,0001,0007
0000000534,000030,MAT00000237,829.695,3584664.06,USD,KG,0002,0005
0000000535,000010,MAT00000120,575.154,1142129.31,EUR,UN,0003,0005
0000000535,000020,MAT00000082,166.6,79876.37,EUR,KG,0001,0003
0000000536,000010,MAT00000033,126.271,139659.51,USD,M,0004,0001
0000000536,000020,MAT00000226,615.569,188204.07,USD,M,0002,0001
0000000536,000030,MAT00000081,180.27,569424.26,USD,UN,0004,0004
0000000537,000010,MAT00000203,394.844,1434377.44,COP,KG,0002,0005
0000000538,000010,MAT00000258,20.128,51832.02,EUR,KG,0003,0008
0000000539,000010,MAT00000159,905.574,4286724.7,COP,UN,0001,0006
0000000539,000020,MAT00000071,235.552,597955.82,COP,KG,0002,0009
0000000539,000030,MAT00000003,715.868,2985749.41,COP,L,0002,0002
0000000539,000040,MAT00000067,739.195,3223208.05,COP,L,0002,0009
0000000539,000050,MAT00000242,787.036,320630.6,COP,M,0004,0004
0000000540,000010,MAT00000147,32.215,75042.27,COP,UN,0003,0002
0000000541,000010,MAT00000076,592.82,636564.19,COP,KG,0002,0008
0000000541,000020,MAT00000154,356.078,1060913.04,COP,KG,0003,0006
0000000541,000030,MAT00000009,706.409,2301593.55,COP,UN,0004,0003
0000000541,000040,MAT00000153,133.659,495481.93,COP,KG,0003,0008
0000000541,000050,MAT00000211,207.992,10351.76,COP,UN,0001,0002
0000000542,000010,MAT00000013,317.529,1485991.27,USD,UN,0003,0009
0000000542,000020,MAT00000143,132.427,589723.92,USD,L,0003,0008
0000000543,000010,MAT00000016,118.585,268029.37,EUR,M,0002,0008
0000000544,000010,MAT00000211,263.578,1102433.44,USD,UN,0004,0008
0000000544,000020,MAT00000282,521.67,1944431.02,USD,L,0003,0002
0000000544,000030,MAT00000268,1.169,4704.38,USD,KG,0004,0001
0000000544,000040,MAT00000044,219.555,89530.14,USD,ST,0001,0009
0000000544,000050,MAT00000018,996.105,815381.67,USD,KG,0004,0003
0000000545,000010,MAT00000243,301.145,244059.95,COP,KG,0002,0003
0000000545,000020,MAT00000087,193.76,905145.96,COP,ST,0002,0003
0000000545,000030,MAT00000074,694.633,129361.5,COP,ST,0004,0001
0000000545,000040,MAT00000047,708.316,1371901.84,COP,ST,0002,0002
0000000545,000050,MAT00000121,201.545,130895.42,COP,L,0002,0008
0000000546,000010,MAT00000115,776.646,1616876.01,USD,M,0002,0003
0000000546,000020,MAT00000101,904.63,2380262.46,USD,KG,0002,0008
0000000546,000030,MAT00000029,18.971,40457.36,USD,KG,0003,0004
0000000547,000010,MAT00000247,633.718,2788080.36,USD,ST,0002,0003
0000000547,000020,MAT00000225,571.52,2594826.53,USD,UN,0004,0003
0000000547,000030,MAT00000021,475.179,1904146.79,USD,UN,0002,0003
0000000547,000040,MAT00000226,480.485,2360694.88,USD,M,0004,0002
0000000547,000050,MAT00000145,234.285,467412.63,USD,KG,0002,0004
0000000548,000010,MAT00000238,602.294,166486.11,COP,M,0002,0009
0000000548,000020,MAT00000277,295.393,74802.37,COP,ST,0003,0007
0000000548,000030,MAT00000185,433.445,1235821.05,COP,M,0003,0009
0000000549,000010,MAT00000200,742.564,1780839.26,EUR,M,0002,0001
0000000549,000020,MAT00000279,623.399,921944.78,EUR,M,0003,0007
0000000550,000010,MAT00000078,707.115,3207289.79,USD,UN,0004,0006
0000000551,000010,MAT00000293,65.02,181072.9,COP,M,0002,0007
0000000551,000020,MAT00000219,681.937,1622996.42,COP,L,0001,0004
0000000551,000030,MAT00000216,235.44,410532.02,COP,L,0001,0001
0000000551,000040,MAT00000133,643.256,1392951.57,COP,ST,0002,0003
0000000552,000010,MAT00000229,517.972,1447110.17,USD,L,0004,0006
0000000552,000020,MAT00000119,355.567,1521983.21,USD,L,0003,0009
0000000552,000030,MAT00000087,983.832,372026.23,USD,ST,0004,0009
0000000552,000040,MAT00000065,64.231,73924.74,USD,ST,0003,0002
0000000552,000050,MAT00000196,434.019,1711393.34,USD,ST,0003,0009
0000000553,000010,MAT00000147,122.764,183646.35,EUR,UN,0004,0001
0000000553,000020,MAT00000288,977.974,4245805.66,EUR,L,0004,0006
0000000554,000010,MAT00000150,209.871,497843.39,USD,ST,0004,0005
0000000554,000020,MAT00000164,363.391,409040.18,USD,L,0003,0003
0000000555,000010,MAT00000214,103.049,124715.05,USD,KG,0001,0001
0000000555,000020,MAT00000192,409.447,531146.93,USD,UN,0003,0004
0000000555,000030,MAT00000275,864.758,670507.41,USD,KG,0002,0006
0000000555,000040,MAT00000292,607.44,1639620.27,USD,ST,0003,0006
0000000556,000010,MAT00000163,18.965,29525.66,USD,UN,0001,0006
0000000556,000020,MAT00000281,761.917,2462782.41,USD,ST,0001,0005
0000000556,000030,MAT00000259,805.34,3626671.52,USD,KG,0001,0007
0000000557,000010,MAT00000092,885.518,3139860.87,EUR,UN,0002,0003
0000000557,000020,MAT00000099,87.841,59716.95,EUR,KG,0003,0001
0000000557,000030,MAT00000154,938.184,2561739.56,EUR,KG,0003,0001
0000000557,000040,MAT00000260,965.584,4439764.89,EUR,M,0003,0001
0000000558,000010,MAT00000133,882.04,877982.62,USD,ST,0003,0008
0000000558,000020,MAT00000137,904.759,3884655.15,USD,L,0004,0008
0000000558,000030,MAT00000290,484.946,369126.35,USD,UN,0004,0003
0000000558,000040,MAT00000152,324.279,1407166.56,USD,UN,0002,0002
0000000558,000050,MAT00000152,36.017,21381.49,USD,UN,0004,0002
0000000559,000010,MAT00000248,175.674,31981.45,COP,KG,0002,0004
0000000559,000020,MAT00000185,266.361,836666.54,COP,M,0002,0006
0000000559,000030,MAT00000104,230.329,163618.81,COP,L,0004,0008
0000000560,000010,MAT00000167,55.045,54811.06,EUR,L,0004,0004
0000000560,000020,MAT00000090,709.41,2297800.27,EUR,ST,0003,0005
0000000560,000030,MAT00000295,948.545,1224913.07,EUR,M,0001,0009
0000000560,000040,MAT00000158,360.62,1347799.22,EUR,KG,0004,0003
0000000561,000010,MAT00000291,78.063,242382.49,USD,KG,0004,0008
0000000561,000020,MAT00000158,243.476,820648.03,USD,KG,0001,0005
0000000562,000010,MAT00000226,72.387,237415.61,COP,M,0001,0007
0000000562,000020,MAT00000153,323.872,1577648.53,COP,KG,0004,0004
0000000562,000030,MAT00000179,142.716,651137.47,COP,UN,0001,0002
0000000562,000040,MAT00000116,207.832,738826.13,COP,L,0002,0007
0000000563,000010,MAT00000153,887.777,1288324.23,EUR,KG,0003,0005
0000000563,000020,MAT00000187,52.616,79603.8,EUR,UN,0001,0008
0000000563,000030,MAT00000232,822.508,3873963.33,EUR,M,0004,0006
0000000563,000040,MAT00000072,880.996,32165.16,EUR,KG,0003,0005
0000000563,000050,MAT00000034,778.141,1229003.68,EUR,KG,0002,0007
0000000564,000010,MAT00000158,51.269,162403.79,COP,KG,0001,0001
0000000564,000020,MAT00000277,375.684,889589.66,COP,ST,0003,0001
0000000564,000030,MAT00000112,18.633,64453.04,COP,ST,0003,0007
0000000565,000010,MAT00000281,662.964,2913919.04,USD,ST,0004,0005
0000000565,000020,MAT00000227,432.351,678695.95,USD,ST,0001,0004
0000000565,000030,MAT00000076,593.702,2582253.42,USD,KG,0004,0004
0000000566,000010,MAT00000235,219.422,87487.94,EUR,UN,0001,0003
0000000566,000020,MAT00000286,160.321,460398.63,EUR,KG,0002,0009
0000000567,000010,MAT00000141,110.98,335425.95,COP,M,0002,0008
0000000568,000010,MAT00000227,5.513,11925.94,COP,ST,0002,0006
0000000568,000020,MAT00000202,740.516,1225457.71,COP,ST,0003,0004
0000000568,000030,MAT00000064,825.564,2034858.4,COP,KG,0003,0004
0000000568,000040,MAT00000197,154.28,614666.95,COP,ST,0001,0005
0000000569,000010,MAT00000252,174.709,793032.1,EUR,KG,0002,0001
0000000570,000010,MAT00000264,997.466,4295687.08,COP,L,0002,0009
0000000570,000020,MAT00000258,335.627,814026.37,COP,KG,0002,0009
0000000570,000030,MAT00000055,775.802,1161926.41,COP,M,0004,0003
0000000571,000010,MAT00000152,991.838,56792.64,USD,UN,0002,0002
0000000571,000020,MAT00000195,257.43,539259.22,USD,KG,0004,0008
0000000572,000010,MAT00000128,276.958,911535.25,EUR,KG,0002,0009
0000000573,000010,MAT00000065,302.527,1507734.06,USD,ST,0002,0003
0000000573,000020,MAT00000291,833.137,3456735.4,USD,KG,0002,0003
0000000573,000030,MAT00000084,692.823,1602187.83,USD,M,0001,0002
0000000573,000040,MAT00000164,899.131,939978.52,USD,L,0003,0008
0000000574,000010,MAT00000037,285.454,1262791.41,COP,ST,0001,0009
0000000574,000020,MAT00000032,180.552,35189.58,COP,M,0003,0001
0000000574,000030,MAT00000172,515.66,1278976.03,COP,ST,0001,0005
0000000574,000040,MAT00000007,261.79,151089.48,COP,UN,0004,0001
0000000574,000050,MAT00000179,404.747,486412.8,COP,UN,0001,0005
0000000575,000010,MAT00000010,306.045,560668.32,EUR,UN,0003,0003
0000000576,000010,MAT00000161,278.933,1302823.52,USD,KG,0004,0008
0000000576,000020,MAT00000092,408.798,1121063.11,USD,UN,0002,0004
0000000576,000030,MAT00000152,702.926,1853749.42,USD,UN,0001,0007
0000000576,000040,MAT00000211,241.059,693107.3,USD,UN,0004,0008
0000000577,000010,MAT00000165,52.747,53466.47,COP,L,0004,0005
0000000577,000020,MAT00000249,514.092,2423018.41,COP,ST,0002,0004
0000000577,000030,MAT00000008,8.378,12642.49,COP,M,0002,0009
0000000578,000010,MAT00000293,106.02,30228.42,EUR,M,0003,0001
0000000578,000020,MAT00000214,931.252,3417340.96,EUR,KG,0002,0006
0000000578,000030,MAT00000257,691.235,1712783.56,EUR,KG,0004,0004
0000000578,000040,MAT00000055,886.046,335492.46,EUR,M,0004,0005
0000000579,000010,MAT00000191,851.825,1065965.29,COP,KG,0004,0008
0000000580,000010,MAT00000131,83.647,48629.86,EUR,L,0004,0002
0000000581,000010,MAT00000172,144.055,45918.97,EUR,ST,0001,0006
0000000581,000020,MAT00000230,596.436,671187.32,EUR,L,0001,0003
0000000582,000010,MAT00000151,503.186,1855468.18,EUR,M,0003,0002
0000000583,000010,MAT00000174,821.258,2870116.03,USD,KG,0003,0007
0000000583,000020,MAT00000024,345.564,1323973.18,USD,ST,0004,0004
0000000583,000030,MAT00000239,439.91,2096061.17,USD,L,0001,0002
0000000584,000010,MAT00000277,903.212,2922252.1,EUR,ST,0002,0001
0000000584,000020,MAT00000164,806.535,500721.12,EUR,L,0003,0004
0000000584,000030,MAT00000084,138.392,278156.85,EUR,M,0001,0005
0000000584,000040,MAT00000055,447.548,1945764.16,EUR,M,0004,0002
0000000584,000050,MAT00000147,651.917,2244700.17,EUR,UN,0001,0005
0000000585,000010,MAT00000081,42.521,36436.67,EUR,UN,0001,0003
0000000586,000010,MAT00000127,714.67,3455701.02,EUR,M,0004,0004
0000000586,000020,MAT00000191,318.349,704741.92,EUR,KG,0004,0006
0000000586,000030,MAT00000134,189.112,593389.96,EUR,M,0002,0006
0000000586,000040,MAT00000149,65.007,214974.25,EUR,UN,0003,0003
0000000586,000050,MAT00000050,745.29,3553229.7,EUR,KG,0001,0007
0000000587,000010,MAT00000226,715.656,685333.66,USD,M,0004,0007
0000000587,000020,MAT00000190,272.962,1015909.97,USD,L,0001,0001
0000000587,000030,MAT00000143,197.999,391944.96,USD,L,0003,0003
0000000587,000040,MAT00000209,853.813,1226630.45,USD,L,0004,0001
0000000587,000050,MAT00000163,202.155,42205.92,USD,UN,0001,0001
0000000588,000010,MAT00000288,755.675,3512014.68,COP,L,0001,0004
0000000588,000020,MAT00000212,681.631,2198355.4,COP,M,0003,0007
0000000588,000030,MAT00000163,902.11,1555291.77,COP,UN,0004,0007
0000000589,000010,MAT00000123,199.059,687780.69,COP,L,0001,0003
0000000589,000020,MAT00000170,256.056,601134.99,COP,ST,0001,0007
0000000589,000030,MAT00000230,420.218,1055167.4,COP,L,0003,0002
0000000589,000040,MAT00000159,727.688,960089.72,COP,UN,0004,0001
0000000590,000010,MAT00000095,913.343,3260104.77,EUR,UN,0001,0001
0000000590,000020,MAT00000138,547.194,2591954.01,EUR,M,0001,0002
0000000590,000030,MAT00000234,748.48,1305985.33,EUR,KG,0004,0007
0000000590,000040,MAT00000207,179.101,264075.47,EUR,L,0004,0004
0000000591,000010,MAT00000054,185.627,705802.12,EUR,KG,0003,0007
0000000592,000010,MAT00000083,398.248,948642.67,EUR,L,0003,0006
0000000592,000020,MAT00000106,696.397,2672402.6,EUR,M,0004,0005
0000000592,000030,MAT00000294,393.739,275652.74,EUR,KG,0001,0008
0000000592,000040,MAT00000221,348.311,1483968.57,EUR,L,0004,0001
0000000593,000010,MAT00000058,721.262,3004647.66,EUR,L,0003,0002
0000000593,000020,MAT00000043,929.142,1066116.11,EUR,M,0004,0008
0000000593,000030,MAT00000089,753.683,3747975.12,EUR,UN,0001,0005
0000000593,000040,MAT00000035,380.611,1854416.72,EUR,L,0003,0001
